KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
349101|matthewbaldwin_ohiostate|matthewbaldwin_ohiostate_2018|5|2|1|0
349102|chrisolave_ohiostate|chrisolave_ohiostate_2018|5|2|1|0
349103|alexwilliams_ohiostate|alexwilliams_ohiostate_2018|5|2|1|0
349104|marcushooker_ohiostate|marcushooker_ohiostate_2018|5|2|1|0
349105|briancole_michigan|briancole_michigan_2015|5|2|1|0
349106|zachgentry_michigan|zachgentry_michigan_2015|5|2|1|0
349107|tyreekinnel_michigan|tyreekinnel_michigan_2015|5|2|1|0
349108|grantnewsome_michigan|grantnewsome_michigan_2015|5|2|1|0
349109|alexmalzone_michigan|alexmalzone_michigan_2015|5|2|1|0
349110|sheltonjohnson_michigan|sheltonjohnson_michigan_2015|5|2|1|0
349111|karanhigdon_michigan|karanhigdon_michigan_2015|5|2|1|0
349112|reubenjones_michigan|reubenjones_michigan_2015|5|2|1|0
349113|grantperry_michigan|grantperry_michigan_2015|5|2|1|0
349114|keithwashington_michigan|keithwashington_michigan_2015|5|2|1|0
349115|nolanulizio_michigan|nolanulizio_michigan_2015|5|2|1|0
349116|andrewdavid_michigan|andrewdavid_michigan_2015|5|2|1|0
349117|devontaedobbs_michiganstate|devontaedobbs_michiganstate_2019|5|2|1|0
349118|julianbarnett_michiganstate|julianbarnett_michiganstate_2019|5|2|1|0
349119|lukefulton_michiganstate|lukefulton_michiganstate_2019|5|2|1|0
349120|michaelfletcher_michiganstate|michaelfletcher_michiganstate_2019|5|2|1|0
349121|trevonmorgan_michiganstate|trevonmorgan_michiganstate_2019|5|2|1|0
349122|spencerbrown_michiganstate|spencerbrown_michiganstate_2019|5|2|1|0
349123|tremosley_michiganstate|tremosley_michiganstate_2019|5|2|1|0
349124|nicksamac_michiganstate|nicksamac_michiganstate_2019|5|2|1|0
349125|adamberghorst_michiganstate|adamberghorst_michiganstate_2019|5|2|1|0
349126|jdduplain_michiganstate|jdduplain_michiganstate_2019|5|2|1|0
349127|brandonwright_michiganstate|brandonwright_michiganstate_2019|5|2|1|0
349128|marcellewis_michiganstate|marcellewis_michiganstate_2019|5|2|1|0
349129|tatehallock_michiganstate|tatehallock_michiganstate_2019|5|2|1|0
349130|paytonthorne_michiganstate|paytonthorne_michiganstate_2019|5|2|1|0
349131|damonkaylor_michiganstate|damonkaylor_michiganstate_2019|5|2|1|0
349132|maverickhansen_michiganstate|maverickhansen_michiganstate_2019|5|2|1|0
349133|jackbouwmeester_michiganstate|jackbouwmeester_michiganstate_2019|5|2|1|0
349134|jaelynduncan_maryland|jaelynduncan_maryland_2018|5|2|1|0
349135|austinfontaine_maryland|austinfontaine_maryland_2018|5|2|1|0
349136|darryljones_maryland|darryljones_maryland_2018|5|2|1|0
349137|evangregory_maryland|evangregory_maryland_2018|5|2|1|0
349138|tjbradley_maryland|tjbradley_maryland_2018|5|2|1|0
349139|byroncowart_maryland|byroncowart_maryland_2018|5|2|1|0
349140|tylerbaylor_maryland|tylerbaylor_maryland_2018|5|2|1|0
349141|chigoziemokonkwo_maryland|chigoziemokonkwo_maryland_2018|5|2|1|0
349142|jalenalexander_maryland|jalenalexander_maryland_2018|5|2|1|0
349143|durellnchami_maryland|durellnchami_maryland_2018|5|2|1|0
349144|tylerdesue_maryland|tylerdesue_maryland_2018|5|2|1|0
349145|vincentflythe_maryland|vincentflythe_maryland_2018|5|2|1|0
349146|jeshaunjones_maryland|jeshaunjones_maryland_2018|5|2|1|0
349147|raymondboone_maryland|raymondboone_maryland_2018|5|2|1|0
