KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
383201|tavaresgooden_miami|tavaresgooden_miami_2003|3|2|1|0
383202|chrisellis_virginiatech|chrisellis_virginiatech_2003|3|2|1|0
383203|jamaalcharles_texas|jamaalcharles_texas_2005|3|2|1|0
383204|danconnor_pennstate|danconnor_pennstate_2004|3|2|1|0
383205|reggiesmith_oklahoma|reggiesmith_oklahoma_2005|3|2|1|0
383206|bradcottam_tennessee|bradcottam_tennessee_2003|3|2|1|0
383207|patsims_auburn|patsims_auburn_2004|3|2|1|0
383208|shawncrable_michigan|shawncrable_michigan_2003|3|2|1|0
383209|earlydoucet_lsu|earlydoucet_lsu_2004|3|2|1|0
383210|dajuanmorgan_northcarolinastate|dajuanmorgan_northcarolinastate_2004|3|2|1|0
383211|jeremyzuttah_rutgers|jeremyzuttah_rutgers_2004|3|2|1|0
383212|harrydouglas_louisville|harrydouglas_louisville_2003|3|2|1|0
383213|andrefluellen_floridastate|andrefluellen_floridastate_2003|3|2|1|0
383214|brucedavis_ucla|brucedavis_ucla_2003|3|2|1|0
383215|steveslaton_westvirginia|steveslaton_westvirginia_2005|3|2|1|0
383216|jermichaelfinley_texas|jermichaelfinley_texas_2005|3|2|1|0
383217|cliffavril_purdue|cliffavril_purdue_2004|3|2|1|0
383218|philipwheeler_georgiatech|philipwheeler_georgiatech_2003|3|2|1|0
383219|kevinoconnell_sandiegostate|kevinoconnell_sandiegostate_2003|3|2|1|0
383220|mariomanningham_michigan|mariomanningham_michigan_2005|3|2|1|0
383221|andrecaldwell_florida|andrecaldwell_florida_2003|3|2|1|0
383222|thomasdecoud_california|thomasdecoud_california_2003|3|2|1|0
383223|onielcousins_utep|onielcousins_utep_2003|3|2|1|0
383224|tyvonbranch_uconn|tyvonbranch_uconn_2004|3|2|1|0
383225|justinking_pennstate|justinking_pennstate_2005|3|2|1|0
383226|jeremythompson_wakeforest|jeremythompson_wakeforest_2004|3|2|1|0
383227|beaubell_unlv|beaubell_unlv_2004|3|2|1|0
383228|codywallace_texasam|codywallace_texasam_2003|3|2|1|0
383229|korylichtensteiger_bowlinggreen|korylichtensteiger_bowlinggreen_2003|3|2|1|0
383230|mikemcglynn_pittsburgh|mikemcglynn_pittsburgh_2003|3|2|1|0
383231|martinrucker_missouri|martinrucker_missouri_2003|3|2|1|0
383232|anthonycollins_kansas|anthonycollins_kansas_2004|3|2|1|0
383233|dwightlowery_sanjosestate|dwightlowery_sanjosestate_2006|3|2|1|0
383234|reggiecorner_akron|reggiecorner_akron_2017|3|2|1|0
383235|dremoore_maryland|dremoore_maryland_2003|3|2|1|0
383236|quintindemps_utep|quintindemps_utep_2003|3|2|1|0
383237|xavieradibi_virginiatech|xavieradibi_virginiatech_2003|3|2|1|0
383238|jackwilliams_kentstate|jackwilliams_kentstate_2003|3|2|1|0
383239|craigsteltz_lsu|craigsteltz_lsu_2004|3|2|1|0
383240|redbryant_texasam|redbryant_texasam_2003|3|2|1|0
383241|bryankehl_byu|bryankehl_byu_2002|3|2|1|0
383242|jacobtamme_kentucky|jacobtamme_kentucky_2003|3|2|1|0
