KeyRecordLink|MasterID|TargetID|KeyDataSet|KeyLinkType|LinkConfidence|Transfer
525762|brandincooks_oregonstate|brandincooks_oregonstate_2011|6|2|1|0
525763|mikeevans_texasam|mikeevans_texasam_2011|6|2|1|0
525764|jordanmatthews_vanderbilt|jordanmatthews_vanderbilt_2010|6|2|1|0
525765|allenrobinson_pennstate|allenrobinson_pennstate_2011|6|2|1|0
525766|sammywatkins_clemson|sammywatkins_clemson_2011|6|2|1|0
525767|jaceamaro_texastech|jaceamaro_texastech_2011|6|2|1|0
525768|ericebron_northcarolina|ericebron_northcarolina_2011|6|2|1|0
525769|cameronerving_floridastate|cameronerving_floridastate_2010|6|2|1|0
525770|hronissgrasu_oregon|hronissgrasu_oregon_2010|6|2|1|0
525771|gabeikard_oklahoma|gabeikard_oklahoma_2009|6|2|1|0
525772|cyruskouandjio_alabama|cyruskouandjio_alabama_2011|6|2|1|0
525773|taylorlewan_michigan|taylorlewan_michigan_2009|6|2|1|0
525774|jakematthews_texasam|jakematthews_texasam_2010|6|2|1|0
525775|jackmewhort_ohiostate|jackmewhort_ohiostate_2009|6|2|1|0
525776|cyrilrichardson_baylor|cyrilrichardson_baylor_2009|6|2|1|0
525777|bryanstork_floridastate|bryanstork_floridastate_2009|6|2|1|0
525778|travisswanson_arkansas|travisswanson_arkansas_2009|6|2|1|0
525779|davidyankey_stanford|davidyankey_stanford_2010|6|2|1|0
525780|vicbeasley_clemson|vicbeasley_clemson_2010|6|2|1|0
525781|jadeveonclowney_southcarolina|jadeveonclowney_southcarolina_2011|6|2|1|0
525782|aarondonald_pittsburgh|aarondonald_pittsburgh_2010|6|2|1|0
525783|jacksonjeffcoat_texas|jacksonjeffcoat_texas_2010|6|2|1|0
525784|timmyjernigan_floridastate|timmyjernigan_floridastate_2011|6|2|1|0
525785|kelcyquarles_southcarolina|kelcyquarles_southcarolina_2010|6|2|1|0
525786|kelcyquarles_southcarolina|kelcyquarles_southcarolina_2011|6|2|1|0
525787|michaelsam_missouri|michaelsam_missouri_2009|6|2|1|0
525788|marcussmith_louisville|marcussmith_louisville_2010|6|2|1|0
525789|leonardwilliams_usc|leonardwilliams_usc_2012|6|2|1|0
525790|anthonybarr_ucla|anthonybarr_ucla_2010|6|2|1|0
525791|chrisborland_wisconsin|chrisborland_wisconsin_2009|6|2|1|0
525792|khalilmack_buffalo|khalilmack_buffalo_2009|6|2|1|0
525793|cjmosley_alabama|cjmosley_alabama_2010|6|2|1|0
525794|trentmurphy_stanford|trentmurphy_stanford_2009|6|2|1|0
525795|ryanshazier_ohiostate|ryanshazier_ohiostate_2011|6|2|1|0
525796|terrencebrooks_floridastate|terrencebrooks_floridastate_2010|6|2|1|0
525797|hahaclintondix_alabama|hahaclintondix_alabama_2011|6|2|1|0
525798|darquezedennard_michiganstate|darquezedennard_michiganstate_2010|6|2|1|0
525799|ahmaddixon_baylor|ahmaddixon_baylor_2010|6|2|1|0
525800|ifoekpreolomu_oregon|ifoekpreolomu_oregon_2011|6|2|1|0
525801|justingilbert_oklahomastate|justingilbert_oklahomastate_2010|6|2|1|0
525802|anthonyharris_virginia|anthonyharris_virginia_2011|6|2|1|0
525803|lamarcusjoyner_floridastate|lamarcusjoyner_floridastate_2010|6|2|1|0
525804|codyprewitt_olemiss|codyprewitt_olemiss_2011|6|2|1|0
525805|edreynolds_stanford|edreynolds_stanford_2010|6|2|1|0
525806|jasonverrett_tcu|jasonverrett_tcu_2011|6|2|1|0
525807|jimmieward_northernillinois|jimmieward_northernillinois_2010|6|2|1|0
525808|robertoaguayo_floridastate|robertoaguayo_floridastate_2012|6|2|1|0
525809|jeffbudzien_northwestern|jeffbudzien_northwestern_2009|6|2|1|0
525810|natefreese_bostoncollege|natefreese_bostoncollege_2009|6|2|1|0
525811|tomhornsey_memphis|tomhornsey_memphis_2010|6|2|1|0
525812|drewkaser_texasam|drewkaser_texasam_2011|6|2|1|0
525813|mikesadler_michiganstate|mikesadler_michiganstate_2010|6|2|1|0
525814|antonioandrews_westernkentucky|antonioandrews_westernkentucky_2010|6|2|1|0
525815|odellbeckhamjr_lsu|odellbeckhamjr_lsu_2011|6|2|1|0
525816|chrisdavis_auburn|chrisdavis_auburn_2010|6|2|1|0
525817|mylesjack_ucla|mylesjack_ucla_2013|6|2|1|0
525818|jordanlynch_northernillinois|jordanlynch_northernillinois_2009|6|2|1|0
525819|tymontgomery_stanford|tymontgomery_stanford_2011|6|2|1|0
525820|ryanswitzer_northcarolina|ryanswitzer_northcarolina_2013|6|2|1|0
525821|marcusmariota_oregon|marcusmariota_oregon_2011|6|2|1|0
525822|tevincoleman_indiana|tevincoleman_indiana_2012|6|2|1|0
525823|jamesconner_pittsburgh|jamesconner_pittsburgh_2013|6|2|1|0
525824|melvingordon_wisconsin|melvingordon_wisconsin_2011|6|2|1|0
525825|amaricooper_alabama|amaricooper_alabama_2012|6|2|1|0
525826|rashardhiggins_coloradostate|rashardhiggins_coloradostate_2013|6|2|1|0
525827|jaelenstrong_arizonastate|jaelenstrong_arizonastate_2013|6|2|1|0
525828|kevinwhite_westvirginia|kevinwhite_westvirginia_2013|6|2|1|0
525829|nickoleary_floridastate|nickoleary_floridastate_2011|6|2|1|0
525830|clivewalford_miami|clivewalford_miami_2010|6|2|1|0
525831|maxxwilliams_minnesota|maxxwilliams_minnesota_2012|6|2|1|0
525832|jackallen_michiganstate|jackallen_michiganstate_2011|6|2|1|0
525833|ajcann_southcarolina|ajcann_southcarolina_2010|6|2|1|0
525834|kylecostigan_wisconsin|kylecostigan_wisconsin_2010|6|2|1|0
525835|reesedismukes_auburn|reesedismukes_auburn_2011|6|2|1|0
525836|spencerdrango_baylor|spencerdrango_baylor_2011|6|2|1|0
525837|cameronerving_floridastate|cameronerving_floridastate_2010|6|2|1|0
525838|jakefisher_oregon|jakefisher_oregon_2011|6|2|1|0
525839|hronissgrasu_oregon|hronissgrasu_oregon_2010|6|2|1|0
525840|robhavenstein_wisconsin|robhavenstein_wisconsin_2010|6|2|1|0
525841|trejackson_floridastate|trejackson_floridastate_2011|6|2|1|0
525842|ariekouandjio_alabama|ariekouandjio_alabama_2010|6|2|1|0
