,sourceID,targetID,PlayerName,StandardizedPosition,KeyPositionGroup,Year,sum
"('aaronbrown_louisianatech', 'jamonbrown_louisville_2011')",aaronbrown_louisianatech,jamonbrown_louisville_2011,0.8,1,1,1.0,0.95
"('aaronwilliams_northwestern', 'jarveonwilliams_utsa_2013')",aaronwilliams_northwestern,jarveonwilliams_utsa_2013,0.8,1,1,1.0,0.95
"('adrelltaylor_ohio', 'tyrelltaylor_texasam_2011')",adrelltaylor_ohio,tyrelltaylor_texasam_2011,0.8333333333333334,1,1,1.0,0.9583333333333334
"('ajdavison_olddominion', 'ajdavidson_olddominion_2016')",ajdavison_olddominion,ajdavidson_olddominion_2016,0.9,1,1,1.0,0.975
"('alexharris_centralflorida', 'kalebharris_marshall_2014')",alexharris_centralflorida,kalebharris_marshall_2014,0.8181818181818181,1,1,1.0,0.9545454545454546
"('alexklorman_unlv', 'alexnorman_texas_2012')",alexklorman_unlv,alexnorman_texas_2012,0.8181818181818181,1,1,1.0,0.9545454545454546
"('alexkosinksi_arizona', 'alexkosinski_arizona_2015')",alexkosinksi_arizona,alexkosinski_arizona_2015,0.9166666666666666,1,1,1.0,0.9791666666666666
"('alexsmith_colorado', 'jalensmith_navy_2018')",alexsmith_colorado,jalensmith_navy_2018,0.8,1,1,1.0,0.95
"('allenhall_coastalcarolina', 'daylenhall_kentucky_2011')",allenhall_coastalcarolina,daylenhall_kentucky_2011,0.8,1,1,1.0,0.95
"('alrykperry_syracuse', 'alryckperry_syracuse_2013')",alrykperry_syracuse,alryckperry_syracuse_2013,0.9090909090909091,1,1,1.0,0.9772727272727273
"('andrehaleii_southernmississippi', 'andrehale_southernmississippi_2016')",andrehaleii_southernmississippi,andrehale_southernmississippi_2016,0.8181818181818181,1,1,1.0,0.9545454545454546
"('andrewbrown_floridainternational', 'andrebrown_utsa_2013')",andrewbrown_floridainternational,andrebrown_utsa_2013,0.9090909090909091,1,1,1.0,0.9772727272727273
"('andreweide_byu', 'andrewmike_florida_2014')",andreweide_byu,andrewmike_florida_2014,0.8,1,1,1.0,0.95
"('andrewjohnsonjr_oregon', 'andrewjohnson_oregon_2018')",andrewjohnsonjr_oregon,andrewjohnson_oregon_2018,0.8666666666666667,1,1,1.0,0.9666666666666667
"('anthonyleejr_utsa', 'anthonylee_utsa_2013')",anthonyleejr_utsa,anthonylee_utsa_2013,0.8333333333333334,1,1,1.0,0.9583333333333334
"('anthonymcfarland_maryland', 'anthonymcfarlandjr_maryland_2017')",anthonymcfarland_maryland,anthonymcfarlandjr_maryland_2017,0.8888888888888888,1,1,1.0,0.9722222222222222
"('anthonymckeejr_pittsburgh', 'anthonymckee_pittsburgh_2015')",anthonymckeejr_pittsburgh,anthonymckee_pittsburgh_2015,0.8571428571428572,1,1,1.0,0.9642857142857143
"('anthonywilliams_michiganstate', 'antoniowilliams_ohiostate_2016')",anthonywilliams_michiganstate,antoniowilliams_ohiostate_2016,0.8,1,1,1.0,0.95
"('antwuanjackson_ohiostate', 'antwuanjacksonjr_auburn_2016')",antwuanjackson_ohiostate,antwuanjacksonjr_auburn_2016,0.875,1,1,1.0,0.96875
"('artthompkins_toledo', 'arthurthompkins_toledo_2015')",artthompkins_toledo,arthurthompkins_toledo_2015,0.8,1,1,1.0,0.95
"('artthompkins_uconn', 'arthurthompkins_toledo_2015')",artthompkins_uconn,arthurthompkins_toledo_2015,0.8,1,1,1.0,0.95
"('austinjohnson_alabama', 'justinjohnson_mississippistate_2015')",austinjohnson_alabama,justinjohnson_mississippistate_2015,0.9230769230769231,1,1,1.0,0.9807692307692308
"('austinrolfe_smu', 'austinwolf_akron_2013')",austinrolfe_smu,austinwolf_akron_2013,0.8181818181818181,1,1,1.0,0.9545454545454546
"('austinrosa_rutgers', 'austinmoss_louisianamonroe_2012')",austinrosa_rutgers,austinmoss_louisianamonroe_2012,0.8,1,1,1.0,0.95
"('austinwolfe_michiganstate', 'austinwolf_akron_2013')",austinwolfe_michiganstate,austinwolf_akron_2013,0.9090909090909091,1,1,1.0,0.9772727272727273
"('bradenhunter_northcarolina', 'jadenhunter_georgia_2017')",bradenhunter_northcarolina,jadenhunter_georgia_2017,0.8333333333333334,1,1,1.0,0.9583333333333334
"('brandonbaker_unlv', 'brandonbeaver_washington_2012')",brandonbaker_unlv,brandonbeaver_washington_2012,0.8461538461538461,1,1,1.0,0.9615384615384616
"('brandonharton_georgia', 'brandonhamilton_rice_2012')",brandonharton_georgia,brandonhamilton_rice_2012,0.8,1,1,1.0,0.95
"('brandonrobinson_floridaatlantic', 'brandonjohnson_tennessee_2016')",brandonrobinson_floridaatlantic,brandonjohnson_tennessee_2016,0.8,1,1,1.0,0.95
"('braxtonlewis_iowastate', 'brandonlewis_washington_2014')",braxtonlewis_iowastate,brandonlewis_washington_2014,0.8333333333333334,1,1,1.0,0.9583333333333334
"('brennanbradley_louisianamonroe', 'brennenbradley_louisianamonroe_2014')",brennanbradley_louisianamonroe,brennenbradley_louisianamonroe_2014,0.9285714285714286,1,1,1.0,0.9821428571428572
"('briananderson_southernmississippi', 'ryananderson_alabama_2012')",briananderson_southernmississippi,ryananderson_alabama_2012,0.8461538461538461,1,1,1.0,0.9615384615384616
"('briancoleii_mississippistate', 'briancole_mississippistate_2017')",briancoleii_mississippistate,briancole_mississippistate_2017,0.8181818181818181,1,1,1.0,0.9545454545454546
"('briansmith_minnesota', 'ryansmith_duke_2013')",briansmith_minnesota,ryansmith_duke_2013,0.8,1,1,1.0,0.95
"('brucemiller_maryland', 'brockmiller_northcarolinastate_2016')",brucemiller_maryland,brockmiller_northcarolinastate_2016,0.8181818181818181,1,1,1.0,0.9545454545454546
"('brycebrown_oklahomastate', 'bryonbrown_centralflorida_2016')",brycebrown_oklahomastate,bryonbrown_centralflorida_2016,0.8,1,1,1.0,0.95
"('brycegunter_texasstate', 'bricegunter_texasstate_2013')",brycegunter_texasstate,bricegunter_texasstate_2013,0.9090909090909091,1,1,1.0,0.9772727272727273
"('brycejones_akron', 'brucejones_texastech_2012')",brycejones_akron,brucejones_texastech_2012,0.9,1,1,1.0,0.975
"('brycejones_louisville', 'brucejones_texastech_2012')",brycejones_louisville,brucejones_texastech_2012,0.9,1,1,1.0,0.975
"('brysoneckhols_arizonastate', 'brysonechols_texas_2012')",brysoneckhols_arizonastate,brysonechols_texas_2012,0.9230769230769231,1,1,1.0,0.9807692307692308
"('cadensmith_texasam', 'calebsmith_oregonstate_2012')",cadensmith_texasam,calebsmith_oregonstate_2012,0.8,1,1,1.0,0.95
"('caderobinson_liberty', 'jadenrobinson_oregonstate_2018')",caderobinson_liberty,jadenrobinson_oregonstate_2018,0.8461538461538461,1,1,1.0,0.9615384615384616
"('cameroncole_centralmichigan', 'cameronpolk_louisville_2014')",cameroncole_centralmichigan,cameronpolk_louisville_2014,0.8181818181818181,1,1,1.0,0.9545454545454546
"('camjohnson_vanderbilt', 'cjjohnson_wyoming_2015')",camjohnson_vanderbilt,cjjohnson_wyoming_2015,0.8,1,1,1.0,0.95
"('camjones_smu', 'camjonas_syracuse_2018')",camjones_smu,camjonas_syracuse_2018,0.875,1,1,1.0,0.96875
"('charleswilliams_liberty', 'karloswilliams_floridastate_2011')",charleswilliams_liberty,karloswilliams_floridastate_2011,0.8,1,1,1.0,0.95
"('chavezpownelljr_wyoming', 'chavezpownell_wyoming_2014')",chavezpownelljr_wyoming,chavezpownell_wyoming_2014,0.8666666666666667,1,1,1.0,0.9666666666666667
"('chriscooley_southernmississippi', 'chrismorley_memphis_2012')",chriscooley_southernmississippi,chrismorley_memphis_2012,0.8181818181818181,1,1,1.0,0.9545454545454546
